date/time,Time (h),Time per step (min),Time per cicle (h),PIT3,PIT2,PIT4,PIT1,PIT5,FIT1,FIT2,FIT3,PH1,TIT1,PH2,TIT2,PH3,TIT3,CO3,CO4,CO5,CO2,CO1,Resistance (Ohm),Ustack,Rlinear,Ce,v,I
8/20/2019 18:10,7.3608,61.65,1.0275,0.827,0,0.633,0.024,0.664,65.318,64.297,313.879,8.084,32.495,7.98,32.166,8.758,33.13,20.274,20.033,35.014,20.674,20.394,0.3193,6.511,0.3733,0.2,3,1.67
8/20/2019 18:10,7.365,61.9,1.0317,0.827,0,0.633,0.024,0.663,64.837,64.177,313.939,8.084,32.525,7.979,32.166,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3176,6.477,0.3713,0.2,3,1.67
8/20/2019 18:10,7.3692,62.15,1.0358,0.827,0,0.634,0,0.664,65.378,65.739,314.42,8.084,32.535,7.98,32.166,8.758,33.13,20.274,20.033,35.014,20.674,20.394,0.3125,6.374,0.3654,0.2,3,1.67
8/20/2019 18:11,7.3733,62.4,1.04,0.827,0,0.627,0,0.664,66.159,66.46,314.42,8.084,32.535,7.98,32.166,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.312,6.363,0.3648,0.2,3,1.67
8/20/2019 18:11,7.3775,62.65,1.0442,0.825,0,0.622,0,0.663,65.078,66.159,314.48,8.084,32.535,7.979,32.166,8.758,33.13,20.274,20.033,35.014,20.674,20.394,0.3167,6.458,0.3702,0.2,3,1.67
8/20/2019 18:11,7.3817,62.9,1.0483,0.826,0,0.622,0,0.664,66.279,66.039,315.021,8.084,32.535,7.98,32.164,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3249,6.626,0.3798,0.2,3,1.67
8/20/2019 18:11,7.3858,63.15,1.0525,0.825,0,0.621,0,0.662,66.039,66.159,314.54,8.084,32.535,7.979,32.164,8.758,33.13,20.274,20.073,35.014,20.714,20.394,0.3262,6.652,0.3813,0.2,3,1.67
8/20/2019 18:12,7.39,63.4,1.0567,0.823,0,0.622,0,0.661,65.318,65.799,314.42,8.084,32.505,7.979,32.166,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3257,6.642,0.3808,0.2,3,1.67
8/20/2019 18:12,7.3942,63.65,1.0608,0.824,0,0.621,0,0.663,65.078,66.039,314.48,8.084,32.485,7.98,32.176,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3242,6.612,0.3791,0.2,3,1.67
8/20/2019 18:12,7.3983,63.9,1.065,0.824,0,0.621,0,0.663,65.498,65.919,314.84,8.087,32.461,7.979,32.196,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3242,6.612,0.3793,0.2,3,1.67
8/20/2019 18:12,7.4025,64.15,1.0692,0.821,0,0.619,0,0.661,65.739,66.099,314.54,8.086,32.445,7.98,32.218,8.76,33.13,20.274,20.274,35.014,20.674,20.394,0.3254,6.636,0.3808,0.2,3,1.67
8/20/2019 18:13,7.4067,64.4,1.0733,0.82,0,0.62,0.02,0.663,64.597,64.958,314.36,8.086,32.425,7.98,32.249,8.76,33.13,20.274,20.274,35.014,20.674,20.394,0.3292,6.713,0.3855,0.2,3,1.67
8/20/2019 18:13,7.4108,64.65,1.0775,0.828,0,0.621,0.024,0.664,64.117,64.117,313.939,8.086,32.425,7.98,32.249,8.76,33.13,20.274,20.274,35.014,20.674,20.394,0.3325,6.781,0.3894,0.2,3,1.67
8/20/2019 18:13,7.415,64.9,1.0817,0.828,0,0.622,0.023,0.664,64.297,64.056,314.3,8.086,32.425,7.98,32.23,8.76,33.138,20.274,20.033,35.014,20.674,20.394,0.3302,6.734,0.3866,0.2,3,1.67
8/20/2019 18:13,7.4192,65.15,1.0858,0.827,0,0.626,0.022,0.663,63.996,63.576,313.999,8.084,32.445,7.98,32.206,8.76,33.138,20.274,20.033,35.014,20.674,20.394,0.3245,6.618,0.3797,0.2,3,1.67
8/20/2019 18:14,7.4233,65.4,1.09,0.827,0,0.632,0.022,0.663,65.018,64.297,314.179,8.084,32.445,7.98,32.188,8.76,33.138,20.274,20.033,35.014,20.714,20.394,0.3168,6.46,0.3705,0.2,3,1.67
8/20/2019 18:14,7.4275,65.65,1.0942,0.825,0,0.632,0.023,0.663,64.477,64.477,313.879,8.084,32.477,7.98,32.184,8.76,33.13,20.274,20.033,35.014,20.674,20.394,0.3159,6.443,0.3695,0.2,3,1.67
8/20/2019 18:14,7.4317,65.9,1.0983,0.824,0,0.633,0.023,0.663,64.717,64.297,313.999,8.084,32.517,7.98,32.184,8.758,33.138,20.274,20.033,35.014,20.674,20.394,0.3153,6.431,0.3688,0.2,3,1.67
8/20/2019 18:14,7.4358,66.15,1.1025,0.825,0,0.632,0.023,0.662,64.717,64.177,313.939,8.084,32.535,7.981,32.176,8.758,33.138,20.274,20.033,35.014,20.674,20.394,0.3164,6.452,0.37,0.2,3,1.67
8/20/2019 18:15,7.44,66.4,1.1067,0.825,0,0.633,0,0.662,65.138,64.597,313.759,8.084,32.535,7.979,32.166,8.758,33.138,20.274,20.073,35.014,20.674,20.394,0.3171,6.466,0.3707,0.2,3,1.67
8/20/2019 18:15,7.4442,66.65,1.1108,0.824,0,0.633,0,0.663,65.799,66.279,314.119,8.084,32.535,7.979,32.164,8.76,33.138,20.274,20.033,35.014,20.674,20.394,0.3161,6.447,0.3696,0.2,3,1.67
8/20/2019 18:15,7.4483,66.9,1.115,0.825,0,0.624,0,0.661,65.919,66.279,314.3,8.084,32.535,7.98,32.166,8.758,33.138,20.314,20.073,35.014,20.674,20.394,0.3178,6.481,0.3715,0.2,3,1.67
8/20/2019 18:15,7.4525,67.15,1.1192,0.822,0,0.621,0,0.663,65.799,65.919,314.48,8.084,32.535,7.979,32.166,8.758,33.138,20.274,20.033,35.014,20.674,20.394,0.3212,6.55,0.3755,0.2,3,1.67
8/20/2019 18:16,7.4567,67.4,1.1233,0.822,0,0.621,0,0.663,66.52,66.039,314.119,8.084,32.535,7.98,32.176,8.757,33.138,20.274,20.033,35.014,20.674,20.394,0.3257,6.643,0.3809,0.2,3,1.67
8/20/2019 18:16,7.4608,67.65,1.1275,0.82,0,0.619,0,0.662,64.837,65.799,314.6,8.084,32.535,7.979,32.184,8.757,33.138,20.274,20.033,35.014,20.674,20.394,0.3251,6.631,0.3803,0.2,3,1.67
8/20/2019 18:16,7.465,67.9,1.1317,0.82,0,0.62,0,0.664,64.837,65.919,314.84,8.084,32.525,7.979,32.194,8.758,33.138,20.274,20.033,35.014,20.674,20.394,0.3263,6.655,0.3817,0.2,3,1.67
8/20/2019 18:16,7.4692,68.15,1.1358,0.82,0,0.619,0,0.663,65.078,66.039,314.78,8.087,32.495,7.98,32.218,8.758,33.138,20.274,20.033,35.014,20.714,20.394,0.3251,6.631,0.3806,0.2,3,1.67
8/20/2019 18:17,7.4736,68.4167,1.1403,0.822,0,0.618,0,0.663,65.258,65.919,314.84,8.084,32.465,7.979,32.249,8.758,33.15,20.274,20.274,35.014,20.674,20.394,0.3283,6.696,0.3845,0.2,3,1.67
8/20/2019 18:17,7.4778,68.6667,1.1444,0.822,0,0.618,0.014,0.663,64.237,65.258,314.6,8.086,32.455,7.979,32.267,8.757,33.138,20.274,20.274,35.014,20.674,20.394,0.3314,6.758,0.3882,0.2,3,1.67
8/20/2019 18:17,7.4819,68.9167,1.1486,0.823,0,0.62,0.024,0.663,64.537,64.117,314.42,8.087,32.445,7.978,32.277,8.757,33.148,20.274,20.274,35.014,20.674,20.394,0.3349,6.829,0.3924,0.2,3,1.67
8/20/2019 18:17,7.4861,69.1667,1.1528,0.823,0,0.624,0.027,0.666,64.597,63.636,314.54,8.086,32.445,7.981,32.259,8.757,33.138,20.314,20.274,35.054,20.714,20.394,0.332,6.77,0.3889,0.2,3,1.67
8/20/2019 18:18,7.4903,69.4167,1.1569,0.827,0,0.631,0.026,0.664,64.958,64.056,314.6,8.087,32.455,7.981,32.249,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3214,6.554,0.3764,0.2,3,1.67
8/20/2019 18:18,7.4944,69.6667,1.1611,0.826,0,0.633,0.026,0.663,64.417,64.117,314.6,8.084,32.475,7.979,32.228,8.757,33.148,20.274,20.033,35.014,20.674,20.394,0.3249,6.626,0.3803,0.2,3,1.67
8/20/2019 18:18,7.4986,69.9167,1.1653,0.825,0,0.633,0.026,0.664,63.876,64.056,314.72,8.084,32.505,7.981,32.218,8.757,33.148,20.274,20.033,35.014,20.674,20.394,0.3251,6.63,0.3805,0.2,3,1.67
8/20/2019 18:18,7.5028,70.1667,1.1694,0.829,0,0.632,0.026,0.663,64.537,64.117,314.48,8.084,32.525,7.981,32.206,8.757,33.138,20.274,20.033,35.054,20.674,20.354,0.3311,6.739,0.3874,0.2,3,1.67
8/20/2019 18:19,7.5069,70.4167,1.1736,0.83,0,0.633,0.026,0.661,64.417,64.117,314.059,8.084,32.535,7.981,32.196,8.757,33.148,20.274,20.033,35.014,20.674,20.394,0.3312,6.755,0.3875,0.2,3,1.67
8/20/2019 18:19,7.5111,70.6667,1.1778,0.828,0,0.634,0.025,0.663,63.215,64.177,314.179,8.084,32.535,7.981,32.176,8.757,33.148,20.274,20.033,35.014,20.674,20.394,0.3305,6.741,0.3865,0.2,3,1.67
8/20/2019 18:19,7.5153,70.9167,1.1819,0.831,0,0.632,0,0.663,66.219,65.799,314.179,8.084,32.535,7.981,32.176,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3193,6.512,0.3734,0.2,3,1.67
8/20/2019 18:19,7.5194,71.1667,1.1861,0.826,0,0.628,0,0.663,65.438,66.58,314.36,8.084,32.535,7.98,32.176,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3165,6.455,0.3701,0.2,3,1.67
8/20/2019 18:20,7.5236,71.4167,1.1903,0.827,0,0.621,0,0.663,65.919,66.039,314.6,8.084,32.535,7.979,32.176,8.757,33.148,20.274,20.073,35.014,20.674,20.394,0.3257,6.642,0.3809,0.2,3,1.67
8/20/2019 18:20,7.5278,71.6667,1.1944,0.826,0,0.62,0,0.663,65.859,66.099,314.72,8.084,32.535,7.981,32.188,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3352,6.836,0.3921,0.2,3,1.67
8/20/2019 18:20,7.5319,71.9167,1.1986,0.824,0,0.619,0,0.662,65.679,65.919,314.84,8.084,32.535,7.981,32.194,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3349,6.83,0.3918,0.2,3,1.67
8/20/2019 18:20,7.5361,72.1667,1.2028,0.827,0,0.62,0,0.663,65.799,65.859,314.6,8.084,32.535,7.98,32.218,8.757,33.148,20.274,20.073,35.014,20.674,20.394,0.3314,6.758,0.3878,0.2,3,1.67
8/20/2019 18:21,7.5403,72.4167,1.2069,0.826,0,0.617,0,0.663,66.099,66.039,314.72,8.084,32.535,7.981,32.249,8.757,33.138,20.274,20.073,35.054,20.674,20.394,0.3298,6.725,0.3862,0.2,3,1.67
8/20/2019 18:21,7.5444,72.6667,1.2111,0.826,0,0.618,0,0.663,66.279,65.859,314.48,8.085,32.517,7.979,32.259,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3337,6.806,0.3909,0.2,3,1.67
8/20/2019 18:21,7.5486,72.9167,1.2153,0.823,0,0.618,0,0.662,65.078,65.679,314.72,8.087,32.495,7.978,32.279,8.757,33.15,20.274,20.274,35.054,20.674,20.394,0.3303,6.737,0.3871,0.2,3,1.67
8/20/2019 18:21,7.5528,73.1667,1.2194,0.823,0,0.618,0.025,0.663,64.417,64.477,314.48,8.086,32.465,7.981,32.279,8.757,33.148,20.274,20.193,35.014,20.674,20.394,0.3332,6.795,0.3905,0.2,3,1.67
8/20/2019 18:22,7.5569,73.4167,1.2236,0.824,0,0.621,0.027,0.663,63.456,63.816,314.72,8.086,32.455,7.978,32.279,8.754,33.16,20.274,20.274,35.014,20.674,20.394,0.3334,6.8,0.3907,0.2,3,1.67
8/20/2019 18:22,7.5611,73.6667,1.2278,0.829,0,0.628,0.026,0.663,64.717,63.816,314.36,8.087,32.477,7.981,32.279,8.757,33.16,20.274,20.274,35.054,20.674,20.394,0.3303,6.737,0.3871,0.2,3,1.67
8/20/2019 18:22,7.5653,73.9167,1.2319,0.827,0,0.633,0.026,0.664,64.597,63.816,314.54,8.086,32.495,7.981,32.271,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3264,6.657,0.3825,0.2,3,1.67
8/20/2019 18:22,7.5694,74.1667,1.2361,0.829,0,0.633,0.026,0.664,64.237,64.177,314.72,8.085,32.525,7.981,32.249,8.757,33.15,20.274,20.033,35.014,20.674,20.394,0.3275,6.679,0.3836,0.2,3,1.67
8/20/2019 18:23,7.5736,74.4167,1.2403,0.829,0,0.633,0.025,0.663,64.958,64.117,314.6,8.084,32.535,7.981,32.236,8.757,33.16,20.274,20.033,35.014,20.674,20.394,0.3298,6.726,0.3861,0.2,3,1.67
8/20/2019 18:23,7.5781,74.6833,1.2447,0.832,0,0.632,0.024,0.663,65.318,64.477,314.48,8.084,32.535,7.981,32.218,8.757,33.152,20.274,20.033,35.014,20.674,20.394,0.3344,6.82,0.3914,0.2,3,1.67
8/20/2019 18:23,7.5822,74.9333,1.2489,0.83,0,0.633,0.022,0.663,64.898,64.657,314.3,8.084,32.535,7.981,32.218,8.754,33.16,20.274,20.033,35.014,20.674,20.394,0.3303,6.737,0.3866,0.2,3,1.67
8/20/2019 18:23,7.5864,75.1833,1.2531,0.828,0,0.633,0,0.663,64.898,65.378,314.42,8.084,32.535,7.981,32.206,8.757,33.148,20.274,20.033,35.014,20.674,20.394,0.3215,6.556,0.3762,0.2,3,1.67
8/20/2019 18:24,7.5906,75.4333,1.2572,0.83,0,0.632,0,0.663,66.58,66.219,315.021,8.084,32.547,7.981,32.184,8.754,33.16,20.274,20.033,35.014,20.674,20.394,0.3181,6.487,0.372,0.2,3,1.67
8/20/2019 18:24,7.5947,75.6833,1.2614,0.824,0,0.622,0,0.663,65.919,66.279,314.6,8.084,32.545,7.981,32.194,8.757,33.16,20.274,20.033,35.014,20.674,20.394,0.3183,6.491,0.3723,0.2,3,1.67
8/20/2019 18:24,7.5989,75.9333,1.2656,0.82,0,0.622,0,0.662,65.438,66.159,314.72,8.084,32.547,7.979,32.206,8.757,33.16,20.274,20.033,35.014,20.714,20.394,0.3223,6.573,0.3771,0.2,3,1.67
8/20/2019 18:24,7.6031,76.1833,1.2697,0.819,0,0.62,0,0.664,65.619,65.859,314.96,8.085,32.545,7.981,32.228,8.754,33.15,20.274,20.033,35.014,20.674,20.394,0.3235,6.598,0.3787,0.2,3,1.67
8/20/2019 18:25,7.6072,76.4333,1.2739,0.819,0,0.62,0,0.663,64.657,65.739,314.9,8.085,32.545,7.981,32.236,8.757,33.158,20.274,20.033,35.014,20.674,20.394,0.3242,6.612,0.3796,0.2,3,1.67
8/20/2019 18:25,7.6114,76.6833,1.2781,0.821,0,0.619,0,0.664,65.919,65.739,314.96,8.085,32.535,7.981,32.259,8.757,33.16,20.274,20.033,35.014,20.674,20.394,0.3292,6.714,0.3856,0.2,3,1.67
8/20/2019 18:25,7.6156,76.9333,1.2822,0.821,0,0.619,0,0.662,64.717,65.799,314.6,8.085,32.535,7.981,32.279,8.754,33.16,20.274,20.033,35.014,20.674,20.394,0.332,6.77,0.389,0.2,3,1.67
8/20/2019 18:25,7.6197,77.1833,1.2864,0.821,0,0.618,0,0.663,64.537,65.859,315.021,8.085,32.525,7.981,32.279,8.754,33.16,20.274,20.193,35.014,20.674,20.394,0.3353,6.838,0.3929,0.2,3,1.67
8/20/2019 18:26,7.6239,77.4333,1.2906,0.821,0,0.619,0.02,0.662,64.597,64.958,314.84,8.085,32.505,7.978,32.279,8.754,33.168,20.274,20.274,35.014,20.674,20.394,0.3406,6.946,0.3991,0.2,3,1.67
8/20/2019 18:26,7.6281,77.6833,1.2947,0.82,0,0.619,0.025,0.663,65.018,63.816,314.84,8.086,32.489,7.981,32.279,8.754,33.158,20.274,20.193,35.014,20.674,20.394,0.3393,6.92,0.3976,0.2,3,1.67
8/20/2019 18:26,7.6322,77.9333,1.2989,0.821,0,0.62,0.026,0.663,63.996,63.576,314.6,8.086,32.495,7.981,32.279,8.754,33.16,20.274,20.274,35.014,20.674,20.394,0.3397,6.928,0.3981,0.2,3,1.67
8/20/2019 18:26,7.6364,78.1833,1.3031,0.82,0,0.63,0.025,0.665,63.816,63.996,314.84,8.085,32.513,7.981,32.279,8.754,33.168,20.274,20.033,35.014,20.674,20.394,0.326,6.648,0.382,0.2,3,1.67
8/20/2019 18:27,7.6406,78.4333,1.3072,0.824,0,0.631,0.025,0.665,64.597,64.297,315.141,8.084,32.537,7.981,32.279,8.754,33.16,20.274,20.033,35.014,20.674,20.394,0.3225,6.577,0.3779,0.2,3,1.67
8/20/2019 18:27,7.6447,78.6833,1.3114,0.823,0,0.633,0.024,0.666,63.876,64.237,314.9,8.084,32.535,7.981,32.261,8.757,33.168,20.314,20.073,35.014,20.674,20.394,0.3255,6.638,0.3813,0.2,3,1.67
8/20/2019 18:27,7.6489,78.9333,1.3156,0.827,0,0.634,0.024,0.665,64.898,64.297,314.84,8.084,32.537,7.981,32.249,8.754,33.16,20.274,20.073,35.014,20.714,20.394,0.3282,6.693,0.3844,0.2,3,1.67
8/20/2019 18:27,7.6531,79.1833,1.3197,0.828,0,0.633,0.024,0.665,64.837,64.237,314.54,8.084,32.535,7.981,32.238,8.754,33.168,20.314,20.033,35.014,20.674,20.394,0.3279,6.687,0.3839,0.2,3,1.67
8/20/2019 18:28,7.6572,79.4333,1.3239,0.827,0,0.633,0,0.664,65.138,64.537,314.48,8.084,32.535,7.981,32.228,8.757,33.168,20.274,20.033,35.014,20.674,20.394,0.3231,6.589,0.3782,0.2,3,1.67
8/20/2019 18:28,7.6614,79.6833,1.3281,0.827,0,0.63,0,0.663,65.438,66.46,314.9,8.084,32.547,7.981,32.218,8.757,33.168,20.274,20.033,35.014,20.674,20.394,0.3239,6.606,0.3791,0.2,3,1.67
8/20/2019 18:28,7.6656,79.9333,1.3322,0.827,0,0.623,0,0.664,65.438,66.039,314.9,8.084,32.547,7.981,32.218,8.757,33.168,20.274,20.033,35.014,20.674,20.394,0.3244,6.615,0.3796,0.2,3,1.67
8/20/2019 18:28,7.6697,80.1833,1.3364,0.825,0,0.623,0,0.663,65.679,65.799,314.96,8.084,32.545,7.981,32.228,8.754,33.168,20.274,20.033,35.014,20.714,20.394,0.339,6.914,0.3969,0.2,3,1.67
8/20/2019 18:29,7.6739,80.4333,1.3406,0.826,0,0.622,0,0.665,65.258,66.039,315.021,8.085,32.545,7.981,32.249,8.754,33.168,20.274,20.033,35.014,20.674,20.394,0.34,6.934,0.3982,0.2,3,1.67
8/20/2019 18:29,7.6781,80.6833,1.3447,0.827,0,0.622,0,0.665,65.498,66.219,314.96,8.085,32.547,7.981,32.259,8.754,33.168,20.274,20.073,35.014,20.674,20.394,0.3376,6.886,0.3955,0.2,3,1.67
8/20/2019 18:29,7.6822,80.9333,1.3489,0.826,0,0.621,0,0.665,65.619,66.099,315.021,8.085,32.547,7.981,32.271,8.754,33.18,20.274,20.033,35.014,20.674,20.394,0.3397,6.928,0.398,0.2,3,1.67
8/20/2019 18:29,7.6864,81.1833,1.3531,0.823,0,0.621,0,0.664,65.619,66.099,315.201,8.085,32.545,7.981,32.279,8.754,33.168,20.274,20.033,35.014,20.674,20.394,0.3338,6.808,0.3912,0.2,3,1.67
8/20/2019 18:30,7.6906,81.4333,1.3572,0.824,0,0.619,0,0.663,65.859,66.039,315.261,8.085,32.535,7.981,32.279,8.754,33.168,20.274,20.073,35.054,20.674,20.394,0.3372,6.876,0.3951,0.2,3,1.67
8/20/2019 18:30,7.695,81.7,1.3617,0.824,0,0.62,0.012,0.664,65.258,65.378,315.201,8.085,32.535,7.981,32.279,8.754,33.178,20.274,20.274,35.014,20.674,20.394,0.3401,6.937,0.3986,0.2,3,1.67
8/20/2019 18:30,7.6992,81.95,1.3658,0.825,0,0.62,0.025,0.665,64.056,63.996,315.141,8.085,32.525,7.981,32.279,8.754,33.178,20.274,20.193,35.014,20.674,20.394,0.3418,6.971,0.4006,0.2,3,1.67
8/20/2019 18:30,7.7033,82.2,1.37,0.823,0,0.621,0.026,0.662,64.898,63.816,314.6,8.085,32.525,7.981,32.279,8.754,33.18,20.274,20.193,35.014,20.674,20.394,0.3376,6.884,0.3956,0.2,3,1.67
8/20/2019 18:31,7.7075,82.45,1.3742,0.823,0,0.625,0.026,0.664,64.177,63.696,314.179,8.085,32.535,7.981,32.279,8.754,33.18,20.274,20.274,35.014,20.674,20.394,0.338,6.894,0.3961,0.2,3,1.67
8/20/2019 18:31,7.7117,82.7,1.3783,0.823,0,0.63,0.025,0.664,64.837,64.117,314.3,8.085,32.535,7.981,32.279,8.756,33.178,20.274,20.033,35.014,20.714,20.394,0.3305,6.74,0.3873,0.2,3,1.67
8/20/2019 18:31,7.7158,82.95,1.3825,0.822,0,0.629,0.024,0.665,64.657,64.117,314.6,8.085,32.535,7.981,32.277,8.754,33.178,20.274,20.033,35.014,20.674,20.394,0.3306,6.743,0.3875,0.2,3,1.67
8/20/2019 18:31,7.72,83.2,1.3867,0.824,0,0.63,0.024,0.665,64.537,64.177,314.84,8.085,32.537,7.981,32.279,8.754,33.178,20.274,20.033,35.014,20.674,20.394,0.3322,6.775,0.3893,0.2,3,1.67
8/20/2019 18:32,7.7242,83.45,1.3908,0.824,0,0.63,0.024,0.664,64.417,64.417,314.78,8.084,32.535,7.982,32.267,8.754,33.188,20.274,20.033,35.014,20.674,20.394,0.3316,6.762,0.3885,0.2,3,1.67
8/20/2019 18:32,7.7283,83.7,1.395,0.829,0,0.631,0.025,0.665,64.597,64.297,314.84,8.084,32.535,7.981,32.259,8.756,33.19,20.274,20.033,35.014,20.714,20.394,0.3351,6.835,0.3926,0.2,3,1.67
8/20/2019 18:32,7.7325,83.95,1.3992,0.83,0,0.63,0,0.665,66.159,66.039,315.021,8.084,32.547,7.981,32.249,8.754,33.188,20.274,20.033,35.014,20.674,20.394,0.3273,6.675,0.3833,0.2,3,1.67
8/20/2019 18:32,7.7367,84.2,1.4033,0.828,0,0.628,0,0.663,66.039,66.339,315.021,8.084,32.565,7.981,32.249,8.756,33.178,20.274,20.033,35.014,20.674,20.394,0.3253,6.634,0.381,0.2,3,1.67
8/20/2019 18:33,7.7408,84.45,1.4075,0.823,0,0.617,0,0.665,65.619,66.099,315.201,8.085,32.557,7.981,32.249,8.754,33.19,20.274,20.033,35.014,20.674,20.394,0.3406,6.946,0.3989,0.2,3,1.67
8/20/2019 18:33,7.745,84.7,1.4117,0.822,0,0.618,0,0.665,65.498,66.099,315.261,8.085,32.547,7.981,32.259,8.754,33.19,20.274,20.033,35.014,20.674,20.394,0.3427,6.99,0.4015,0.2,3,1.67
8/20/2019 18:33,7.7492,84.95,1.4158,0.822,0,0.616,0,0.665,65.619,65.799,315.682,8.085,32.547,7.981,32.267,8.754,33.188,20.274,20.033,35.014,20.674,20.394,0.3443,7.021,0.4033,0.2,3,1.67
8/20/2019 18:33,7.7533,85.2,1.42,0.822,0,0.616,0,0.664,65.799,66.039,315.561,8.085,32.547,7.981,32.279,8.754,33.188,20.274,20.073,35.014,20.674,20.394,0.3419,6.972,0.4006,0.2,3,1.67
8/20/2019 18:34,7.7575,85.45,1.4242,0.824,0,0.616,0,0.664,65.018,65.919,315.621,8.085,32.547,7.981,32.279,8.754,33.19,20.274,20.033,35.014,20.674,20.394,0.3418,6.971,0.4006,0.2,3,1.67
8/20/2019 18:34,7.7617,85.7,1.4283,0.823,0,0.615,0,0.663,66.099,65.859,315.261,8.085,32.547,7.981,32.279,8.754,33.19,20.274,20.033,35.014,20.674,20.394,0.34,6.934,0.3984,0.2,3,1.67
8/20/2019 18:34,7.7658,85.95,1.4325,0.821,0,0.615,0,0.663,65.619,65.498,315.321,8.085,32.535,7.981,32.279,8.754,33.188,20.274,20.274,35.014,20.674,20.394,0.3382,6.898,0.3964,0.2,3,1.67
8/20/2019 18:34,7.77,86.2,1.4367,0.821,0,0.615,0.021,0.663,64.898,64.417,314.84,8.085,32.535,7.981,32.279,8.754,33.19,20.274,20.274,35.014,20.674,20.394,0.3412,6.959,0.3999,0.2,3,1.67
8/20/2019 18:35,7.7742,86.45,1.4408,0.821,0,0.618,0.025,0.661,64.417,63.576,314.84,8.085,32.535,7.981,32.279,8.754,33.19,20.274,20.274,35.014,20.674,20.394,0.3413,6.96,0.3999,0.2,3,1.67
8/20/2019 18:35,7.7783,86.7,1.445,0.82,0,0.626,0.023,0.664,63.696,63.876,314.48,8.085,32.535,7.981,32.279,8.754,33.188,20.274,20.274,35.014,20.674,20.394,0.333,6.791,0.3902,0.2,3,1.67
8/20/2019 18:35,7.7825,86.95,1.4492,0.822,0,0.626,0.023,0.663,64.417,64.117,314.72,8.085,32.535,7.981,32.279,8.756,33.19,20.274,20.033,35.014,20.674,20.394,0.3348,6.828,0.3924,0.2,3,1.67
8/20/2019 18:35,7.7867,87.2,1.4533,0.822,0,0.627,0.026,0.665,64.657,64.177,314.54,8.085,32.535,7.981,32.279,8.756,33.2,20.274,20.033,35.014,20.674,20.394,0.3403,6.94,0.3988,0.2,3,1.67
8/20/2019 18:36,7.7908,87.45,1.4575,0.823,0,0.627,0.026,0.666,65.679,63.996,314.96,8.085,32.535,7.982,32.279,8.755,33.2,20.274,20.033,35.014,20.674,20.394,0.3406,6.946,0.3991,0.2,3,1.67
8/20/2019 18:36,7.795,87.7,1.4617,0.824,0,0.628,0.025,0.665,64.417,64.056,315.141,8.084,32.537,7.981,32.279,8.756,33.2,20.274,20.073,35.014,20.674,20.394,0.3382,6.898,0.3964,0.2,3,1.67
8/20/2019 18:36,7.7992,87.95,1.4658,0.824,0,0.629,0.025,0.665,64.417,63.996,315.321,8.084,32.535,7.982,32.279,8.755,33.2,20.274,20.033,35.014,20.674,20.394,0.344,7.015,0.4031,0.2,3,1.67
8/20/2019 18:36,7.8033,88.2,1.47,0.825,0,0.629,0,0.664,64.657,64.898,314.96,8.084,32.547,7.982,32.271,8.754,33.2,20.274,20.033,35.054,20.674,20.394,0.3317,6.765,0.3887,0.2,3,1.67
8/20/2019 18:37,7.8075,88.45,1.4742,0.824,0,0.628,0,0.665,65.258,66.219,314.9,8.084,32.575,7.981,32.261,8.755,33.2,20.274,20.033,35.014,20.674,20.394,0.3285,6.699,0.3848,0.2,3,1.67
8/20/2019 18:37,7.8117,88.7,1.4783,0.824,0,0.625,0,0.664,65.919,66.279,315.261,8.085,32.565,7.981,32.261,8.756,33.2,20.314,20.033,35.014,20.674,20.394,0.3261,6.65,0.382,0.2,3,1.67
8/20/2019 18:37,7.8158,88.95,1.4825,0.824,0,0.625,0,0.665,65.799,65.919,315.321,8.085,32.545,7.981,32.267,8.755,33.208,20.274,20.033,35.014,20.674,20.394,0.3264,6.657,0.3824,0.2,3,1.67
8/20/2019 18:37,7.82,89.2,1.4867,0.825,0,0.624,0,0.666,65.078,65.859,315.261,8.085,32.545,7.981,32.279,8.755,33.208,20.274,20.033,35.014,20.674,20.394,0.3327,6.786,0.3899,0.2,3,1.67
8/20/2019 18:38,7.8244,89.4667,1.4911,0.823,0,0.624,0,0.662,65.318,65.859,314.78,8.085,32.545,7.981,32.279,8.755,33.208,20.274,20.033,35.014,20.674,20.394,0.3378,6.889,0.3959,0.2,3,1.67
8/20/2019 18:38,7.8286,89.7167,1.4953,0.826,0,0.623,0,0.663,65.378,66.159,314.78,8.085,32.545,7.981,32.279,8.755,33.196,20.274,20.033,35.014,20.674,20.354,0.3376,6.871,0.3956,0.2,3,1.67
